athlete_id,name,name_alt,date_of_birth,gender,nations
9392,LINNAMAA Aino,NA,1993-06-15,W,FIN
11634,NGADJA NYABEYEU Junior Periclex,NA,1993-06-16,M,CMR
14701,SE Thu Tun,NA,1993-06-16,M,MYA
13692,RIDETT Lewis Mark David,NA,1993-06-17,M,GBR
13873,RODRIGUEZ Maria,NA,1993-06-17,W,DOM
10851,MOCHIDA Ryunosuke,NA,1993-06-18,M,JPN
6244,HAN Yeji,NA,1993-06-18,W,KOR
9591,LORINCZI Istvan,NA,1993-06-19,M,ROU
8523,KOPPARTHI Shireesha,NA,1993-06-19,W,IND
10417,MCFIE Tainaly,NA,1993-06-19,W,PUR
16135,TERAN Diveana,NA,1993-06-19,W,VEN
6423,HEGHIS Loredana Petronela,NA,1993-06-20,W,ROU
5973,GUAN Chunying,NA,1993-06-21,W,CHN
2031,BEKNUR UULU Timur,NA,1993-06-22,M,KGZ
2218,BIANCO III Angelo,NA,1993-06-24,M,USA
12110,ONICA Nicolae,NA,1993-06-24,M,ROU
17774,YU Yuanyuan,NA,1993-06-24,W,CHN
7458,JOKARZADEH Darius Asadullah,NA,1993-06-25,M,"WAL, GBR"
12914,PIRKKIO Robert Aukusti,NA,1993-06-25,M,FIN
15809,SYBAY Rustem,NA,1993-06-25,M,KAZ
11492,"NARANJO Mayra",NA,1993-06-25,W,ECU
15141,SIMANU Iuniarra,NA,1993-06-25,W,SAM
15216,SIPAIA Iuniarra,NA,1993-06-25,W,SAM
3895,DARVILLE Simon Kastbjerg,NA,1993-06-26,M,DEN
11963,OCONCHUBHAIR Seamus,NA,1993-06-27,M,IRL
12553,PASFIELD Ryan,NA,1993-06-27,M,AUS
14189,SABT Soud,NA,1993-06-27,M,QAT
7915,KAYTUKOVA Alla,NA,1993-06-27,W,RUS
12768,PETERS Luisa Fatiaki Taitapu,NA,1993-06-27,W,COK
2678,BUYUKUNLU Emre,NA,1993-06-28,M,TUR
3878,DAOUD Ahmed,NA,1993-06-28,M,TUN
16891,VASQUEZ VEGAS Edwar Jose,NA,1993-06-28,M,VEN
3136,CHARNIATSOVA Darya,NA,1993-06-28,W,BLR
15477,SPIES Anneke,NA,1993-06-28,W,RSA
3387,CHOE Jon Wi,NA,1993-06-29,M,PRK
11266,MUNOZ GALLARDO Yasmina,NA,1993-06-29,W,ESP
784,ALI Yasir,NA,1993-06-30,M,PAK
4693,EMAD Abdel Rahman,NA,1993-07-01,M,EGY
11780,NKABINDE Nkosinathi Selby,NA,1993-07-01,M,RSA
11866,NUNEZ NAVARRO Daniel,NA,1993-07-01,M,ESP
12090,OMAR Khalifa,NA,1993-07-01,M,UAE
15249,SIYABONGA Nkambule,NA,1993-07-01,M,RSA
9118,LEE Sang Jin,NA,1993-07-03,M,KOR
7211,JAKOVLEVS Marks,NA,1993-07-04,M,LAT
5891,GREGORIO MACHADO Mateus Filipe,NA,1993-07-05,M,BRA
15725,SUMAN,NA,1993-07-05,W,IND
2888,CARDENAS RAMIREZ Esteban Ignacio,NA,1993-07-06,M,CRC
5433,GARCIA FERRER Ismael,NA,1993-07-06,M,ESP
8197,KIM Igor,NA,1993-07-06,M,KAZ
6179,HALDER Rakhi,NA,1993-07-06,W,IND
5585,GHAZALIAN Mohsen,NA,1993-07-07,M,IRI
8128,KHOSRAVI KHALILANI Milad,NA,1993-07-07,M,IRI
3498,CHYCHKAN Alena,NA,1993-07-07,W,BLR
15539,STASTNA Helena,NA,1993-07-07,W,CZE
9435,LIU Lina,NA,1993-07-08,W,CHN
16004,TANG Yimeng,NA,1993-07-10,M,CHN
4797,ESCOBAR SANDOVAL Miguel Angel,NA,1993-07-11,M,COL
16142,TERNA Ion,NA,1993-07-11,M,MDA
14355,SALINAS Lissette,NA,1993-07-11,W,ECU
6667,HOLM Brandon James,NA,1993-07-12,M,GUM
6967,IBRAHIM Mostafa Atef Ahmed,NA,1993-07-12,M,EGY
7434,JO Myong Song,NA,1993-07-12,M,PRK
15631,STROUMPIS Efstathios,NA,1993-07-12,M,GRE
15831,SZCZEPANIK Kamil Pawel,NA,1993-07-12,M,POL
15508,SROKA Paulina,NA,1993-07-12,W,POL
2673,BUTTIGLIERI Roberta,NA,1993-07-13,W,ITA
13885,RODRIGUEZ OCASIO Christian Angel,NA,1993-07-14,M,"PUR, USA"
780,ALI Rola Khaled Abdeljmil,NA,1993-07-14,W,JOR
1529,ATTILO Sophia,NA,1993-07-15,W,GER
8019,KHADASEVICH Pavel,NA,1993-07-16,M,"BLR, AIN"
7944,KEKEGYI Henriett,NA,1993-07-16,W,HUN
6198,HAMADA Zakaria K H,NA,1993-07-17,M,PLE
6041,GULNOI Rattikan,NA,1993-07-17,W,THA
6042,GULNOI Siripuch,NA,1993-07-17,W,THA
15799,SWAN Sarah Michelle,NA,1993-07-17,W,IRL
1331,ARGYRIS Sokratous,NA,1993-07-19,M,CYP
3343,CHINNAWONG Chatuphum,NA,1993-07-19,M,THA
5355,GALLACHER Jordy,NA,1993-07-19,M,AUS
7752,KARACA Husnu,NA,1993-07-19,M,FRA
9769,MABUYA Mohloki Katleho,NA,1993-07-19,M,RSA
17620,YANOU KETCHANKE Jean Baptiste,NA,1993-07-19,M,CMR
6980,IDIEV Avez,NA,1993-07-20,M,UZB
3653,CORTESIA Olimar,NA,1993-07-20,W,VEN
5155,FITZPATRICK Declan,NA,1993-07-21,M,IRL
14177,SABAAWI Mahmood Khaleel Ibrahim,NA,1993-07-21,M,IRQ
16324,TOOMEY Tia-Clair,NA,1993-07-22,W,AUS
17836,ZAHNER Salome,NA,1993-07-22,W,FRA
11845,NOVOSELOVA Liubov,NA,1993-07-23,W,RUS
571,AL-HUSSEINI Bilal Talib Jawad,NA,1993-07-24,M,SWE
14788,SEO Mingyu,NA,1993-07-24,M,KOR
3247,CHEN Wun-Ling,NA,1993-07-24,W,TPE
5979,GUBA Nataliya,NA,1993-07-24,W,UKR
8248,KIM Sungwon,NA,1993-07-25,M,KOR
10627,META Sajmir,NA,1993-07-25,M,ALB
13395,RAMELA Phehello John,NA,1993-07-25,M,RSA
15364,SOLAR Thimo,NA,1993-07-25,M,GER
3344,CHINSHANLO Zulfiya,NA,1993-07-25,W,KAZ
857,ALMAHAR Hussain Kamel M,NA,1993-07-26,M,KSA
4674,ELORANTA Klaus Kosti Kristian,NA,1993-07-26,M,FIN
5495,GASPAROTTO Mauro,NA,1993-07-27,M,ITA
9308,LICHOVOJ Sergej,NA,1993-07-27,M,LTU
12284,OWEN Joseph,NA,1993-07-27,M,WAL
16437,TROSKA Anatoli,NA,1993-07-27,M,BLR
7442,JOHN Phirl,NA,1993-07-28,M,MAW
6307,HARO Veronica,NA,1993-07-28,W,ECU
11888,NURMUKHAMBETOVA Anna,NA,1993-07-28,W,KAZ
1838,BARDALEZ David,NA,1993-07-30,M,PER
1839,BARDALEZ Joao Marcos,NA,1993-07-30,M,PER
7245,JANGHEL Madhusudan,NA,1993-07-30,M,IND
8565,KOSMAC Anze,NA,1993-07-30,M,SLO
7903,KAY Darcy Amelia,NA,1993-07-30,W,AUS
882,ALMEIDA DA SILVA Jessica Nanci,NA,1993-07-31,W,POR
883,ALMEIDA DASILVA Jessica,NA,1993-07-31,W,POR
5166,FLORES Alfredo,NA,1993-08-01,M,ESA
13697,RIERA Luis,NA,1993-08-01,M,VEN
4324,DOKMETAS Emrah,NA,1993-08-02,M,TUR
9842,MAGRIS Riccardo,NA,1993-08-02,M,ITA
7611,KAEWTA Suphansa,NA,1993-08-02,W,THA
14205,SADYKOVA Assem,NA,1993-08-02,W,KAZ
14574,SARSEKENOVA Assem,NA,1993-08-02,W,KAZ
14066,RUDALJEVIC Marija,NA,1993-08-03,W,SRB
13591,REVA Kostiantyn,NA,1993-08-04,M,UKR
11961,OCON Carolina,NA,1993-08-04,W,ESA
14202,SADUAKASSOVA Saule,NA,1993-08-04,W,KAZ
3741,CUEVAS Angel,NA,1993-08-05,M,MEX
5006,FEIJOO PEREZ Joanmanuel Dario,NA,1993-08-05,M,PER
16210,TIAN Wenju,NA,1993-08-07,W,CHN
7971,KENNEDY Clarence,NA,1993-08-09,M,IRL
11857,NUCHCHAROENPOL Kanayut,NA,1993-08-09,M,THA
16692,USHAN Charuka,NA,1993-08-09,M,SRI
17321,WIDANA PATHIRANAGE Ushan Charuka,NA,1993-08-09,M,SRI
5696,GOLOGAN Marin,NA,1993-08-10,M,"MDA, ROU"
8677,KRUCZYNSKA Milena,NA,1993-08-10,W,POL
17937,ZENGIN Rabia,NA,1993-08-10,W,TUR
10953,MOHSIN Bawar,NA,1993-08-11,M,SWE
4375,DORJSEMBE Dorjnamjim,NA,1993-08-12,M,MGL
13193,PUPALIS Evaldas,NA,1993-08-12,M,LTU
16901,VAZQUEZ MENDEZ Antonio,NA,1993-08-12,M,MEX
1012,ALVAREZ Janella,NA,1993-08-12,W,ECU
13318,RAHIMOV Nijat,RAHIMOV Nijat (waiting for CAS decision),1993-08-13,M,"AZE, KAZ"
1870,BARRERA BELARDI Alba Cecilia,NA,1993-08-13,W,ESP
6861,HUDES Danielle Heathe,NA,1993-08-13,W,USA
2683,BYAMBAJARGAL Tsend-Ayush,NA,1993-08-14,M,MGL
3951,DAVLATOV Firdavs,NA,1993-08-14,M,TJK
2335,BOLANOS RIVERA Heidi Yarixa,NA,1993-08-15,W,ECU
12542,PARLA Luca,NA,1993-08-16,M,ITA
16208,TIAN Fuxuan,NA,1993-08-16,M,CHN
16513,TUKUMBAYEV Yermek,NA,1993-08-16,M,KAZ
10834,MKRTUMIAN Vanik,NA,1993-08-17,M,RUS
17799,YUN Han Min,NA,1993-08-17,M,PRK
17974,ZHANG Xiliang,NA,1993-08-17,M,CHN
9754,LYUBENOVA Plamena Nikolaeva,NA,1993-08-17,W,BUL
13355,RAJESWARI B.,NA,1993-08-18,W,IND
7468,JON Myong Song,NA,1993-08-19,M,PRK
17755,YU Dongju,NA,1993-08-19,M,KOR
12552,PASCUTTO Martina,NA,1993-08-19,W,ITA
6778,HSIAO Meng-Fan,NA,1993-08-20,M,TPE
16666,URGERT Cameron Thomas Franciscus,NA,1993-08-20,M,NZL
427,AKERLUND Ida Melina,NA,1993-08-20,W,SWE
5138,FINDLAY Taylor Heather,NA,1993-08-20,W,CAN
9522,LONDON BELL Yvan John Francis,NA,1993-08-21,M,CMR
18096,ZULHELMI Bin Md Pisol,NA,1993-08-22,M,MAS
12400,PALOMEQUE VALOYES Lebinson,NA,1993-08-24,M,COL
2112,BENTELI Konstantina,NA,1993-08-24,W,GRE
3702,CROITORU Florin Ionut,NA,1993-08-25,M,ROU
4290,DJANGABAEV Rustam,NA,1993-08-25,M,UZB
6847,HUANG Yi-Yuan,NA,1993-08-25,M,TPE
7483,JONIBAEV Rustan,NA,1993-08-25,M,UZB
11668,NGUYEN Minh Quang,NA,1993-08-26,M,VIE
15800,SWANEPOEL Antony Peter,NA,1993-08-26,M,RSA
11819,NORIEGA SANTOS Eduardo Ernesto,NA,1993-08-28,M,BOL
14203,SADURA Krystian,NA,1993-08-28,M,POL
16698,USOLTSEVA Natalia,NA,1993-08-28,W,RUS
2146,BERKI Lilla,NA,1993-08-29,W,HUN
8142,KHUHAYEU Aleh,NA,1993-08-31,M,BLR
131,ABDULNABI SHAKEEB Eman,NA,1993-09-01,W,BRN
13059,POSTA Gabriela,NA,1993-09-01,W,BOL
7496,JORGENSEN Adriana,NA,1993-09-02,W,BOL
544,AL SHEHHI Khalifa,NA,1993-09-03,M,UAE
6212,HAMEED Ahmed Saad,NA,1993-09-04,M,IRQ
7261,JANUS Adam,NA,1993-09-04,M,POL
511,AL HUMAYD Mahmoud Mohammed S,NA,1993-09-05,M,KSA
753,ALHUMAYD Mahmoud Mohammed S,NA,1993-09-05,M,KSA
2057,BELKANA Adnan Karim Dad Ali,NA,1993-09-05,M,UAE
442,AKHTER Ahmad Mahmood,NA,1993-09-06,M,PAK
9322,LIKHARAD Vadzim,NA,1993-09-06,M,BLR
11313,MURPHY Eoin,NA,1993-09-06,M,IRL
18026,ZHUANG Gongping,NA,1993-09-06,M,CHN
17525,YAHJA Althafiri,NA,1993-09-07,M,KUW
1422,ARTYKOV Izzat,NA,1993-09-08,M,KGZ
17137,WAELCHLI Alessia Joy,NA,1993-09-08,W,SUI
17153,WALCHLI Alessia Joy,NA,1993-09-08,W,SUI
1337,ARIAS MOSQUERA Jeyson Alonso,NA,1993-09-09,M,VEN
13494,RAU Jack,NA,1993-09-09,M,AUS
1131,ANDERSEN Kiki Block Tindal,NA,1993-09-09,W,DEN
11547,"NAVALE Ketaki",NA,1993-09-10,W,IND
8997,LARKINS Liam Peter,NA,1993-09-12,M,AUS
11849,NOWARA Gregor,NA,1993-09-12,M,GER
14373,SAMBONINO Hernan,NA,1993-09-12,M,ECU
7804,KARITEMA Otang,NA,1993-09-13,M,KIR
7081,IOANNOU Dimitra,NA,1993-09-13,W,CYP
2231,BIJLEVELD Sanne,NA,1993-09-14,W,NED
10226,MARTINEZ SANTIAGO Irene,NA,1993-09-14,W,ESP
1219,ANNAMURADOV Atajan,NA,1993-09-15,M,TKM
7054,INCE Halil Ibrahim,NA,1993-09-16,M,TUR
7180,IZUTSU Taihei,NA,1993-09-16,M,JPN
11928,O Kang Chol,NA,1993-09-16,M,PRK
16069,TAVADZE Zuriko,NA,1993-09-16,M,GEO
10784,MIRZOJEW Anar,NA,1993-09-17,M,POL
961,ALSADAH Mohammed Majed H.,NA,1993-09-18,M,KSA
2598,BUI-LE Liem Quang,NA,1993-09-18,M,GBR
10720,MILNE Josh,NA,1993-09-19,M,NZL
15413,SOOKY Gergely Zoltan,NA,1993-09-19,M,HUN
11886,NURMI Nelli,NA,1993-09-19,W,FIN
16340,TORRES DE FUENTES Caren Alexandra,NA,1993-09-19,W,ESA
17593,YANG Li,NA,1993-09-19,W,CHN
11788,NOEL Kagwa,NA,1993-09-20,M,MAW
17771,YU Xianhui,NA,1993-09-20,M,CHN
12720,PEREZ GUERRERO Eduardo Jose,NA,1993-09-22,M,ESP
9413,LITVINOV David,NA,1993-09-23,M,ISR
17442,WU Ching-Fen,NA,1993-09-23,W,TPE
17797,YUN Eun-Jin,NA,1993-09-23,W,KOR
11631,NG Choon Yeow,NA,1993-09-24,M,SGP
13950,ROMANO DIAZ Federico Andres,NA,1993-09-24,M,URU
1921,BASTIENNE Luciana,NA,1993-09-24,W,SEY
5107,FIADOSENKA Natallia,NA,1993-09-24,W,BLR
15022,SHIRO Amon,NA,1993-09-25,M,MHL
15209,SINITSKIY Dmitriy,NA,1993-09-25,M,UZB
4309,DOBSON Jack,NA,1993-09-26,M,ENG
2307,BOCHKOV Rodion,NA,1993-09-27,M,RUS
7223,JAMES David Colin,JAMES David,1993-09-27,M,AUS
8186,KIM Hasu Elliott,NA,1993-09-27,M,ASA
2986,CATALCA Neslian,NA,1993-09-27,W,TUR
10948,MOHIDEEN Umeira,NA,1993-09-27,W,SRI
5875,GRAUSS Valts,NA,1993-09-28,M,LAT
12209,OSMAN Fatin Atikah,NA,1993-09-29,W,MAS
13103,PRASAD Mohanty,NA,1993-09-30,M,IND
1285,ARAKAKI Yuta,NA,1993-10-01,M,JPN
5039,FENNI Amor,NA,1993-10-01,M,ALG
11040,MORADI Ayoub,NA,1993-10-01,M,IRI
15362,SOLANKI Vishal,NA,1993-10-01,M,IND
16454,TSAI Ming-Chun,NA,1993-10-01,M,TPE
1596,AYDIN Damla,NA,1993-10-01,W,TUR
13469,RASARI Iowana,NA,1993-10-01,W,FIJ
11622,NERSESYAN Aren,NA,1993-10-02,M,ARM
13896,RODRIGUEZ Sergio,NA,1993-10-02,M,ESP
15939,TALAKHADZE Lasha,NA,1993-10-02,M,GEO
5797,GONZALEZ ZUNIGA Fabiola Alessandra,NA,1993-10-02,W,PAN
1885,BARROW Seon,NA,1993-10-03,M,BAR
7725,KAO Chan-Hung,NA,1993-10-03,M,TPE
7842,KASINA Mateusz,NA,1993-10-03,M,POL
1920,BASSLER John Landis,NA,1993-10-04,M,USA
17747,YOUNISS Hassan,NA,1993-10-05,M,LBA
17942,ZEREBKOVS Artjoms,NA,1993-10-05,M,LAT
13180,PUELLO Claritza,NA,1993-10-05,W,DOM
11633,NGADIA NYABEUYEY Junior Periclex,NA,1993-10-06,M,CMR
631,ALANOUD MUSAAD N Alkhelaifi,NA,1993-10-06,W,KSA
9502,LOKINGOVA Dominika,NA,1993-10-06,W,CZE
16212,TIARE Ana Vatau,NA,1993-10-07,W,FIJ
16549,TURGUNOVA Nigora,NA,1993-10-07,W,UZB
16711,UTRERA German,NA,1993-10-09,M,VEN
2795,CAMACHO Miguel,NA,1993-10-10,M,VEN
4646,ELFLAH Mohamed,NA,1993-10-10,M,LBA
11189,MUDHA Rajendra Chaitanya,NA,1993-10-10,M,IND
13012,POMELILE Joe,NA,1993-10-10,M,TGA
13013,POMELILE Sio Talakai,NA,1993-10-10,M,"NZL, TGA"
14991,SHI Zhiyong,NA,1993-10-10,M,CHN
1044,AMALAPURAPU Siromani,NA,1993-10-10,W,IND
4074,DEL TORO GUILLEN Jose Saul,NA,1993-10-11,M,MEX
9900,MAKAROVA Hanna,NA,1993-10-11,W,UKR
13201,PUSTOVAROVA Ganna,NA,1993-10-11,W,UZB
13202,PUSTOVAROVA Hanna,NA,1993-10-11,W,UKR
15849,SZUCS Petra,NA,1993-10-11,W,HUN
7623,KAIKKONEN Henri Mikael,NA,1993-10-13,M,FIN
10448,MEARS Omarie Akiel,MEARS Omarie,1993-10-13,M,JAM
12094,OMARIE AKIEL Mears,NA,1993-10-13,M,JAM
12214,OSORIO Dangelo Antoinne,NA,1993-10-13,M,USA
13853,RODRIGUEZ Dayana Gallardo,NA,1993-10-13,W,CUB
3134,CHARLES Chauyauya,NA,1993-10-15,M,MAW
7632,KAJDOCSI Tivadar,NA,1993-10-15,M,SRB
16406,TRAN Van Manh,NA,1993-10-16,M,VIE
7633,KAJITA Yamato,NA,1993-10-19,M,JPN
8200,KIM Insu,NA,1993-10-19,M,KOR
9922,MALAKCI Emre,NA,1993-10-19,M,TUR
13983,ROSA Wanderson,NA,1993-10-19,M,BRA
12310,PABLO Maybelyn Perez,NA,1993-10-19,W,PHI
16352,TORREZ NUNEZ Yessica Lee,NA,1993-10-19,W,BOL
16353,TORREZ Yessica,NA,1993-10-19,W,BOL
12144,ORAZDURDYYEV Baymyrat,NA,1993-10-20,M,TKM
15342,SODIQ Jamiu Temitope,NA,1993-10-20,M,NGR
10821,MIZZI Hayley,NA,1993-10-20,W,MLT
9257,LI Song Hyok,NA,1993-10-21,M,PRK
11700,NGUYEN Thien Quoc,NA,1993-10-21,M,VIE
13668,RI Song Hyok,NA,1993-10-21,M,PRK
10709,MILJUS Bosko,NA,1993-10-22,M,SRB
640,ALATOVIC Azra,NA,1993-10-22,W,BIH
3767,CZEKIEL Emil,NA,1993-10-24,M,POL
7127,ISMAYILOV Kosali,NA,1993-10-24,M,AZE
13219,QALO Waisea,NA,1993-10-24,M,FIJ
16125,TENORIO HENRIQUEZ Jose Antonio,NA,1993-10-24,M,VEN
8242,KIM Su Ryon,NA,1993-10-24,W,PRK
4348,DON Karolislage Thilanka Kumara Palangas,NA,1993-10-26,M,SRI
4349,DON KAROLISLAGE Thilanka Wiraj K P,DON KAROLISLAGE Thilanka Wiraj Kuma,1993-10-26,M,SRI
5134,FILIPOVICH Ilya,NA,1993-10-26,M,BLR
12388,PALANGASINGHE D. K. T. W. K.,NA,1993-10-26,M,SRI
16178,THILANKA WIRAJ KUMARA PALAGASINGHE Thilanka,NA,1993-10-26,M,SRI
16640,UMATA Amimiasi Tubuna Abariga,NA,1993-10-26,M,FIJ
13069,POVEDA Brayan,NA,1993-10-27,M,BOL
16622,ULANOV Denis,NA,1993-10-28,M,KAZ
4997,FEDELIS Chineye Silver,NA,1993-10-28,W,NGR
10230,MARTINEZ Yorbanis,NA,1993-10-29,M,CUB
627,ALAMEER Hanan Y M A H,NA,1993-10-29,W,KUW
3273,CHENG Hao-Yu,NA,1993-10-30,M,TPE
12092,OMAR Noof,NA,1993-10-30,W,YEM
17964,ZHANG Rong,NA,1993-10-31,W,CHN
741,ALHAMQAN Mohamad Ibrahim,NA,1993-11-01,M,KSA
4278,DIROCHE Neiky,NA,1993-11-01,M,DOM
5439,GARCIA Joseph Armando,NA,1993-11-02,M,USA
11194,MUELLER Nico,NA,1993-11-02,M,GER
8080,KHARLOVA Maria,NA,1993-11-02,W,RUS
17106,VOSTRIKOVA Mariia,NA,1993-11-02,W,RUS
6487,HERIBERTO Rivera,NA,1993-11-03,M,PUR
13762,RIVERA MURIEL Heriberto,NA,1993-11-03,M,PUR
15970,TAN Biao,NA,1993-11-03,M,CHN
2559,BRUERTON Stewart James,NA,1993-11-04,M,NZL
3558,COCA SIERRA Luis Alberto,NA,1993-11-04,M,DOM
10862,MOGIRE Julius K.,NA,1993-11-04,M,KEN
14298,SALAMA Ahmed,NA,1993-11-04,M,KUW
15133,SILVERS Brett Johnathan,NA,1993-11-04,M,USA
7668,KALUTHANTHRI I. A.,NA,1993-11-04,W,SRI
13189,PULSABSAKUL Chitchanok,NA,1993-11-04,W,THA
1258,APAZA Nilthon,NA,1993-11-05,M,PER
5835,GOSPODINOV Vasil Georgiev,NA,1993-11-05,M,BUL
4418,DRAGANOVA Natalia Nacheva,NA,1993-11-06,W,BUL
10738,MINCHEV Zlatko Ganchev,NA,1993-11-08,M,BUL
11047,MORALES FIGUEROA John L.,NA,1993-11-08,M,PUR
13615,REYES MARINEZ Yineisy Paola,NA,1993-11-08,W,DOM
14715,SECKA Stefan,NA,1993-11-09,M,AUT
17609,YANG Yun-Szu,NA,1993-11-09,W,TPE
2052,BELHOUT Adel,NA,1993-11-10,M,ALG
7395,JIANG Peng,NA,1993-11-12,M,CHN
7830,KASAI Takehiro,NA,1993-11-12,M,JPN
12141,ORAI Yuma,NA,1993-11-12,M,JPN
9234,LI Chol Hak,NA,1993-11-13,M,PRK
10165,MARQUEZ ONA Ediel,NA,1993-11-13,M,CUB
16154,THAKUR Vikas,NA,1993-11-14,M,IND
18022,ZHOU Zhenhua,NA,1993-11-14,M,CHN
804,ALINAFE Mchochomi,NA,1993-11-14,W,MAW
14869,SHAFER Janelle Ji Chiu,NA,1993-11-14,W,USA
10985,MOMENI Estelle Adele,NA,1993-11-15,W,CMR
12015,OKOEVA Zhanyl,NA,1993-11-15,W,KGZ
14462,SANGHERA Prabdeep Kaur,NA,1993-11-15,W,CAN
2313,BOE Toua Vai,NA,1993-11-16,M,PNG
16140,TEREVAURA Lotua,NA,1993-11-16,M,TAH
14144,RYANG Mi Hyang,NA,1993-11-16,W,PRK
1428,ARZAMENDIA Ronald,NA,1993-11-17,M,PAR
1429,ARZAMENDIA VATTEONE Ronald Alberto,NA,1993-11-17,M,PAR
11340,MUSTAFAYEV Syrymzhan,NA,1993-11-17,M,KAZ
18108,ZURITA VALLEJO Walter Freddy,NA,1993-11-18,M,ECU
13,AANEI Andreea,NA,1993-11-18,W,ROU
295,AGER Jason Christopher John,NA,1993-11-19,M,AUS
9256,LI Shiqi,NA,1993-11-19,M,CHN
15082,SIDAKOV Georgiq Vladimirov,NA,1993-11-19,M,RUS
18094,ZULETA QUINTANILLA Edgar Alberto,NA,1993-11-19,M,ESA
1432,ASAAD Man,NA,1993-11-20,M,SYR
11517,"NASEF Mohamed",NA,1993-11-20,M,LBA
171,ABOULHABIB Ayoub,NA,1993-11-21,M,MAR
9853,MAHMOUD Amal Mohamed,NA,1993-11-23,W,EGY
13399,RAMIREZ CARDENAS Jorge Luis,NA,1993-11-24,M,CUB
4320,DOGLEY Farah,NA,1993-11-24,W,SEY
839,ALKHAWALDEH Raad Khalaf Talal,NA,1993-11-25,M,JOR
2234,BILEGAN Teodor V.,NA,1993-11-25,M,ROU
9031,LAW Joel Wei,NA,1993-11-25,M,SGP
5017,FELEDYN Katarzyna Wioletta,NA,1993-11-25,W,POL
12001,OINAM Geeta Devi,NA,1993-11-25,W,IND
336,AGUINAGA GONZALEZ Maria Kassandra,NA,1993-11-26,W,MEX
8762,KUO Hsing-Chun,NA,1993-11-26,W,TPE
13261,QUINONES Ambar,NA,1993-11-26,W,PUR
6957,IBRAGIMOV Madiyor,NA,1993-11-28,M,UZB
17475,XAYPASEUTH Thongxay,NA,1993-11-28,M,LAO
8786,KURNIATI Novita Sherly,NA,1993-11-28,W,INA
1744,BAKER Logan Roland Norman,NA,1993-11-29,M,CAN
178,ABRAMOV Vladimir,NA,1993-11-30,M,KAZ
8238,KIM Song Chol,NA,1993-11-30,M,PRK
17904,ZASLONKA Adam Marcel,NA,1993-12-01,M,POL
12350,PAK Jong Suk,NA,1993-12-01,W,PRK
12457,PANWAR Sushila,NA,1993-12-01,W,IND
449,AKMAL Nurul,NA,1993-12-02,W,INA
6710,HORSEMAN Zoe,NA,1993-12-02,W,SCO
9837,MAGNONI Carla,NA,1993-12-03,W,BOL
12624,PEDERSEN Mette Fasmila,NA,1993-12-03,W,DEN
6899,HUSEN Mohamad,NA,1993-12-04,M,ISR
3386,CHOE Hyo Sim,NA,1993-12-05,W,PRK
7091,IPEK Assiya,NA,1993-12-05,W,TUR
18004,ZHOLAMANOV Yerbolat,NA,1993-12-06,M,KAZ
5492,GASIOROVA Hana,NA,1993-12-06,W,CZE
15575,STEVANOVIC Tijana,NA,1993-12-06,W,SRB
4909,FALMED Fidelis,NA,1993-12-08,M,FSM
1126,ANASTASSIYA Moum,NA,1993-12-08,W,AZE
6970,IBRAHIMLI Anastassiya,NA,1993-12-08,W,AZE
9595,LORTOUNGDAUE Mailor,NA,1993-12-08,W,LAO
15070,SHVABAUER Anastassiya,NA,1993-12-08,W,KAZ
2007,BEED Jessica Danyell,NA,1993-12-09,W,USA
18087,ZUBOVA Olga,NA,1993-12-09,W,RUS
2179,BESLER Turgay,NA,1993-12-10,M,TUR
15515,STAJIC Jovana,NA,1993-12-10,W,SRB
1416,ARTHUR Jenny Lyvette,NA,1993-12-11,W,USA
2932,CARRION Fernando,NA,1993-12-12,M,ECU
9288,LIAO Andy,NA,1993-12-12,M,CAN
3280,CHENKOV Todor Atanasov,NA,1993-12-13,M,BUL
10323,MATSAROV Stefan Vasilev,NA,1993-12-13,M,BUL
5129,FILIATREAULT Gabriel,NA,1993-12-14,M,CAN
2413,BOSATO Debora,NA,1993-12-14,W,ITA
3324,CHIBISOVA Nadiia,NA,1993-12-14,W,UKR
5130,FILIATREAULT Johanie,NA,1993-12-14,W,CAN
15045,SHPILKA Nadiia,NA,1993-12-14,W,UKR
8292,KINJO Erika,NA,1993-12-15,W,JPN
6920,HUYNH Le Minh Thu,NA,1993-12-16,W,AUS
15692,SUIUGAN Darius Stefan,NA,1993-12-18,M,ROU
8063,KHAMPHAVONGSA Onkeo,NA,1993-12-22,M,LAO
15779,SUYAYAI Paweena,NA,1993-12-22,W,THA
17991,ZHAPPARKUL Zhazira,NA,1993-12-22,W,KAZ
3683,COZIER Orwayne Cushi,NA,1993-12-23,M,GUY
17647,YE Tun Naung,NA,1993-12-23,M,MYA
743,ALHARBI Rana Mohammed S,NA,1993-12-23,W,KSA
2719,CADENA Diana,NA,1993-12-23,W,COL
10117,MARIE Alexa Mina,NA,1993-12-23,W,LBN
10727,MINA Alexa Marie,NA,1993-12-23,W,LBN
11981,ODUOR Janet Atieno,ODUOR Janet,1993-12-23,W,KEN
15281,SLEEMAN Bonnie Leigh,NA,1993-12-23,W,AUS
6411,HE Xin,NA,1993-12-24,M,CHN
14555,SARIAK Badreddine,NA,1993-12-24,M,ALG
161,ABO AL ARADAT Soltan,NA,1993-12-25,M,ISR
11591,NDUNGU James,NA,1993-12-25,M,KEN
6841,HUANG Tzu-Ching,NA,1993-12-25,W,TPE
